-0.018, 0.0690003
-0.016, 0.0694108
-0.014, 0.0697657
-0.012, 0.0700649
-0.01, 0.070308
-0.008, 0.0704949
-0.006, 0.0706253
-0.004, 0.0706993
-0.002, 0.0707167
8.74301e-16, 0.0706775
0.002, 0.0705818
0.004, 0.0704297
0.006, 0.0702211
0.008, 0.0699564
0.01, 0.0696358
0.012, 0.0692594
0.014, 0.0688276
0.016, 0.0683408
0.018, 0.0677993
0.02, 0.0672035
0.022, 0.066554
0.024, 0.0658513
0.026, 0.0650958
0.028, 0.0642883
0.03, 0.0634294
0.032, 0.0625197
0.034, 0.06156
0.036, 0.060551
0.038, 0.0594936
0.04, 0.0583886
0.042, 0.0572369
0.044, 0.0560395
0.046, 0.0547971
0.048, 0.053511
0.05, 0.052182
0.052, 0.0508113
0.054, 0.0493999
0.056, 0.0479491
0.058, 0.0464598
0.06, 0.0449334
0.062, 0.0433711
0.064, 0.041774
0.066, 0.0401435
0.068, 0.0384809
0.07, 0.0367876
0.072, 0.0350648
0.074, 0.0333139
0.076, 0.0315364
0.078, 0.0297337
0.08, 0.0279072
0.082, 0.0260583
0.084, 0.0241886
0.086, 0.0222996
0.088, 0.0203927
0.09, 0.0184695
0.092, 0.0165315
0.094, 0.0145803
0.096, 0.0126175
0.098, 0.0106445
0.1, 0.00866305
0.102, 0.00667465
0.104, 0.00468091
0.106, 0.00268342
0.108, 0.000683789
0.11, -0.00131639
0.112, -0.00331552
0.114, -0.00531199
0.116, -0.00730422
0.118, -0.0092906
0.12, -0.0112695
0.122, -0.0132395
0.124, -0.0151988
0.126, -0.017146
0.128, -0.0190795
0.13, -0.0209977
0.132, -0.0228991
0.134, -0.0247822
0.136, -0.0266454
0.138, -0.0284874
0.14, -0.0303065
0.142, -0.0321014
0.144, -0.0338707
0.146, -0.0356128
0.148, -0.0373264
0.15, -0.0390102
0.152, -0.0406628
0.154, -0.0422828
0.156, -0.043869
0.158, -0.0454201
0.16, -0.0469349
0.162, -0.0484122
0.164, -0.0498507
0.166, -0.0512493
0.168, -0.0526069
0.17, -0.0539225
0.172, -0.0551949
0.174, -0.0564231
0.176, -0.0576062
0.178, -0.0587432
0.18, -0.0598333
0.182, -0.0608754
0.184, -0.0618689
0.186, -0.0628129
0.188, -0.0637066
0.19, -0.0645493
0.192, -0.0653404
0.194, -0.0660793
0.196, -0.0667652
0.198, -0.0673978
0.2, -0.0679764
0.202, -0.0685007
0.204, -0.0689702
0.206, -0.0693845
0.208, -0.0697432
0.21, -0.0700462
0.212, -0.0702932
0.214, -0.0704839
0.216, -0.0706182
0.218, -0.070696
0.22, -0.0707173
0.222, -0.070682
0.224, -0.0705902
0.226, -0.0704419
0.228, -0.0702372
0.23, -0.0699763
0.232, -0.0696595
0.234, -0.0692869
0.236, -0.0688589
0.238, -0.0683758
0.24, -0.067838
0.242, -0.067246
0.244, -0.0666001
0.246, -0.065901
0.248, -0.0651491
0.25, -0.0643452
0.252, -0.0634897
0.254, -0.0625835
0.256, -0.0616272
0.258, -0.0606216
0.26, -0.0595675
0.262, -0.0584657
0.264, -0.0573172
0.266, -0.0561228
0.268, -0.0548835
0.27, -0.0536003
0.272, -0.0522742
0.274, -0.0509063
0.276, -0.0494977
0.278, -0.0480495
0.28, -0.0465628
0.282, -0.0450389
0.284, -0.043479
0.286, -0.0418843
0.288, -0.040256
0.29, -0.0385956
0.292, -0.0369043
0.294, -0.0351835
0.296, -0.0334345
0.298, -0.0316588
0.3, -0.0298577
0.302, -0.0280328
0.304, -0.0261854
0.306, -0.0243171
0.308, -0.0224293
0.31, -0.0205236
0.312, -0.0186015
0.314, -0.0166645
0.316, -0.0147141
0.318, -0.012752
0.32, -0.0107797
0.322, -0.00879877
0.324, -0.00681079
0.326, -0.00481736
0.328, -0.00282008
0.33, -0.000820541
0.332, 0.00117965
0.334, 0.0031789
0.336, 0.00517561
0.338, 0.00716818
0.34, 0.00915501
0.342, 0.0111345
0.344, 0.0131051
0.346, 0.0150652
0.348, 0.0170133
0.35, 0.0189477
0.352, 0.020867
0.354, 0.0227696
0.356, 0.024654
0.358, 0.0265187
0.36, 0.0283621
0.362, 0.0301829
0.364, 0.0319795
0.366, 0.0337505
0.368, 0.0354946
0.37, 0.0372102
0.372, 0.0388961
0.374, 0.0405508
0.376, 0.0421731
0.378, 0.0437617
0.38, 0.0453152
0.382, 0.0468325
0.384, 0.0483124
0.386, 0.0497536
0.388, 0.051155
0.39, 0.0525154
0.392, 0.0538339
0.394, 0.0551093
0.396, 0.0563406
0.398, 0.0575268
0.4, 0.058667
0.402, 0.0597603
0.404, 0.0608057
0.406, 0.0618025
0.408, 0.0627499
0.41, 0.0636471
0.412, 0.0644933
0.414, 0.065288
0.416, 0.0660304
0.418, 0.06672
0.42, 0.0673563
0.422, 0.0679386
0.424, 0.0684666
0.426, 0.0689398
0.428, 0.0693579
0.43, 0.0697205
0.432, 0.0700273
0.434, 0.0702781
0.436, 0.0704726
0.438, 0.0706108
0.44, 0.0706925
0.442, 0.0707177
0.444, 0.0706862
0.446, 0.0705983
0.448, 0.0704538
0.45, 0.070253
0.452, 0.0699959
0.454, 0.0696829
0.456, 0.0693142
0.458, 0.0688899
0.46, 0.0684106
0.462, 0.0678765
0.464, 0.0672882
0.466, 0.066646
0.468, 0.0659505
0.47, 0.0652022
0.472, 0.0644018
0.474, 0.0635498
0.476, 0.062647
0.478, 0.0616941
0.48, 0.0606919
0.482, 0.059641
0.484, 0.0585425
0.486, 0.0573972
0.488, 0.0562059
0.49, 0.0549696
0.492, 0.0536894
0.494, 0.0523662
0.496, 0.0510012
0.498, 0.0495953
0.5, 0.0481497
0.502, 0.0466657
0.504, 0.0451443
0.506, 0.0435868
0.508, 0.0419944
0.51, 0.0403684
0.512, 0.0387101
0.514, 0.0370209
0.516, 0.035302
0.518, 0.0335549
0.52, 0.031781
0.522, 0.0299816
0.524, 0.0281583
0.526, 0.0263124
0.528, 0.0244455
